iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
46109145,Eugerres awlae,LC,caribbean,0,LC
47140113,Cathorops wayuu,DD,caribbean,NA,DD
47140142,Menidia clarkhubbsi,DD,caribbean,NA,DD
47143570,Elacatinus rubrigenis,DD,caribbean,NA,DD
47143593,Antilligobius nikkiae,LC,caribbean,0,LC
47143643,Elacatinus panamensis,DD,caribbean,NA,DD
47145548,Opistognathus megalepis,LC,caribbean,0,LC
47145580,Opistognathus melachasme,LC,caribbean,0,LC
47145611,Opistognathus leprocarus,LC,caribbean,0,LC
47149690,Hypoplectrus castroaguirrei,EN,caribbean,0.6,EN
47149703,Hypoplectrus maculiferus,DD,caribbean,NA,DD
47149747,Serranus maytagi,LC,caribbean,0,LC
47149866,Hypoplectrus ecosur,DD,caribbean,NA,DD
47149869,Hypoplectrus floridae,LC,caribbean,0,LC
47150210,Bryx randalli,LC,caribbean,0,LC
47150895,Penetopteryx nanus,LC,caribbean,0,LC
53753301,Chriolepis bilix,LC,caribbean,0,LC
68282959,Acyrtus lanthanum,LC,caribbean,0,LC
68308851,Liopropoma santi,DD,caribbean,NA,DD
68308842,Liopropoma olneyi,DD,caribbean,NA,DD
68309086,Elacatinus cayman,EN,caribbean,0.6,EN
68309114,Tigrigobius harveyi,EN,caribbean,0.6,EN
68309149,Elacatinus centralis,EN,caribbean,0.6,EN
46104928,Corvula sanctaeluciae,LC,caribbean,0,LC
196690,Cynoscion arenarius,LC,caribbean,0,LC
191834,Centropomus poeyi,LC,caribbean,0,LC
46104895,Corvula batabana,LC,caribbean,0,LC
47147582,Cynoscion similis,LC,caribbean,0,LC
16759101,Hypoplectrus maya,EN,caribbean,0.6,EN
46105095,Equetus punctatus,LC,caribbean,0,LC
16749758,Pareques iwamotoi,LC,caribbean,0,LC
47148543,Pareques umbrosus,LC,caribbean,0,LC
16749978,Protosciaena bathytatos,LC,caribbean,0,LC
47148847,Protosciaena trewavasae,LC,caribbean,0,LC
47148940,Stellifer chaoi,LC,caribbean,0,LC
46106412,Stellifer colonensis,LC,caribbean,0,LC
47149427,Stellifer venezuelae,LC,caribbean,0,LC
47149594,Umbrina milliae,LC,caribbean,0,LC
185872,Leptophilypnus fluviatilis,LC,caribbean,0,LC
191192,Menidia colei,VU,caribbean,0.4,VU
190274,Trichopsetta ventralis,LC,caribbean,0,LC
185943,Bathygobius curacao,LC,caribbean,0,LC
191207,Brevoortia gunteri,LC,caribbean,0,LC
191311,Fundulus grandissimus,VU,caribbean,0.4,VU
169374,Fundulus persimilis,EN,caribbean,0.6,EN
196673,Alosa chrysochloris,LC,caribbean,0,LC
196674,Neoopisthopterus cubanus,VU,caribbean,0.4,VU
185968,Ctenogobius claytonii,VU,caribbean,0.4,VU
197019,Notarius neogranatensis,VU,caribbean,0.4,VU
155186,Cirripectes filamentosus,LC,persian-gulf,0,LC
170234,Pagellus affinis,LC,persian-gulf,0,LC
47166659,Acanthopagrus arabicus,LC,persian-gulf,0,LC
170239,Acanthopagrus bifasciatus,LC,persian-gulf,0,LC
170188,Acanthopagrus randalli,DD,persian-gulf,NA,DD
170238,Argyrops spinifer,LC,persian-gulf,0,LC
170221,Cheimerius nufar,LC,persian-gulf,0,LC
170155,Diplodus sargus,LC,persian-gulf,0,LC
170165,Rhabdosargus haffara,NT,persian-gulf,0.2,NT
170198,Rhabdosargus sarba,NT,persian-gulf,0.2,NT
170174,Sparidentex hasta,LC,persian-gulf,0,LC
193399,Apogon coccineus,LC,persian-gulf,0,LC
18123573,Atherinomorus lacunosus,LC,persian-gulf,0,LC
46073947,Hypoatherina temminckii,LC,persian-gulf,0,LC
13486514,Ablennes hians,LC,persian-gulf,0,LC
154844,Platybelone argalus,LC,persian-gulf,0,LC
54007355,Strongylura leiura,LC,persian-gulf,0,LC
166902,Strongylura strongylura,LC,persian-gulf,0,LC
18123793,Tylosurus choram,LC,persian-gulf,0,LC
183274,Tylosurus crocodilus,LC,persian-gulf,0,LC
177987,Acanthurus sohal,VU,persian-gulf,0.4,VU
178009,Zebrasoma xanthurum,VU,persian-gulf,0.4,VU
67968894,Antennatus nummifer,LC,persian-gulf,0,LC
46096953,Apistus carinatus,LC,persian-gulf,0,LC
154912,Apogon fleurieu,LC,persian-gulf,0,LC
46076872,Apogon queketti,LC,persian-gulf,0,LC
46076884,Jaydia truncatus,LC,persian-gulf,0,LC
46076928,Apogonichthyoides pharaonis,LC,persian-gulf,0,LC
46076896,Apogonichthyoides pseudotaeniatus,LC,persian-gulf,0,LC
49676740,Apogonichthyoides taeniatus,LC,persian-gulf,0,LC
193352,Taeniamia fucata,LC,persian-gulf,0,LC
193381,Cheilodipterus macrodon,LC,persian-gulf,0,LC
46078923,Cheilodipterus novemstriatus,LC,persian-gulf,0,LC
46078939,Cheilodipterus persicus,LC,persian-gulf,0,LC
193370,Fowleria vaiulae,LC,persian-gulf,0,LC
193401,Fowleria variegata,LC,persian-gulf,0,LC
193299,Ostorhinchus cookii,DD,persian-gulf,NA,DD
193351,Ostorhinchus cyanosoma,LC,persian-gulf,0,LC
46079018,Ostorhinchus fasciatus,LC,persian-gulf,0,LC
46079034,Ostorhinchus gularis,LC,persian-gulf,0,LC
46079043,Pseudamia tarri,LC,persian-gulf,0,LC
196796,Arius maculatus,DD,persian-gulf,NA,DD
197016,Netuma bilineata,LC,persian-gulf,0,LC
166926,Netuma thalassina,LC,persian-gulf,0,LC
169632,Plicofollis dussumieri,DD,persian-gulf,NA,DD
197026,Plicofollis tenuispinis,DD,persian-gulf,NA,DD
46079059,Ariomma indicum,LC,persian-gulf,0,LC
193587,Abalistes stellatus,LC,persian-gulf,0,LC
193811,Rhinecanthus assasi,LC,persian-gulf,0,LC
46079096,Alticus kirkii,VU,persian-gulf,0.4,VU
46079214,Antennablennius adenensis,LC,persian-gulf,0,LC
46079290,Antennablennius simonyi,DD,persian-gulf,NA,DD
46079321,Antennablennius variopunctatus,LC,persian-gulf,0,LC
46079519,Ecsenius pulcher,LC,persian-gulf,0,LC
46079775,Hirculops cornifer,DD,persian-gulf,NA,DD
46079816,Istiblennius pox,LC,persian-gulf,0,LC
46079868,Mimoblennius cirrosus,LC,persian-gulf,0,LC
155086,Omobranchus fasciolatus,LC,persian-gulf,0,LC
46079873,Omobranchus mekranensis,VU,persian-gulf,0.4,VU
172487,Omobranchus punctatus,LC,persian-gulf,0,LC
46079911,Parablennius opercularis,LC,persian-gulf,0,LC
18263684,Petroscirtes ancylodon,LC,persian-gulf,0,LC
46080080,Petroscirtes mitratus,LC,persian-gulf,0,LC
46080159,Xiphasia setifer,LC,persian-gulf,0,LC
56852409,Arnoglossus aspilos,LC,persian-gulf,0,LC
46093091,Arnoglossus macrolophus,LC,persian-gulf,0,LC
18214519,Bothus pantherinus,LC,persian-gulf,0,LC
46093150,Grammatobothus polyophthalmus,DD,persian-gulf,NA,DD
154615,Laeops guentheri,DD,persian-gulf,NA,DD
46075394,Bregmaceros arabicus,DD,persian-gulf,NA,DD
20249446,Caesio lunaris,VU,persian-gulf,0.4,VU
20250177,Caesio varilineata,VU,persian-gulf,0.4,VU
46080351,Callionymus erythraeus,LC,persian-gulf,0,LC
18156997,Callionymus filamentosus,LC,persian-gulf,0,LC
46080390,Callionymus hindsii,LC,persian-gulf,0,LC
46080424,Callionymus marleyi,LC,persian-gulf,0,LC
46080427,Callionymus persicus,LC,persian-gulf,0,LC
155023,Callionymus sagitta,DD,persian-gulf,NA,DD
46080696,Diplogrammus pygmaeus,LC,persian-gulf,0,LC
155014,Alectis ciliaris,LC,persian-gulf,0,LC
20253300,Alectis indica,LC,persian-gulf,0,LC
46102529,Centriscus scutatus,LC,persian-gulf,0,LC
46080799,Acanthocepola abbreviata,LC,persian-gulf,0,LC
165724,Chaetodon melapterus,VU,persian-gulf,0.4,VU
165696,Chaetodon nigropunctatus,VU,persian-gulf,0.4,VU
165626,Heniochus acuminatus,VU,persian-gulf,0.4,VU
60324,Chanos chanos,LC,persian-gulf,0,LC
155261,Brachypleura novaezeelandiae,LC,persian-gulf,0,LC
46075152,Anodontostoma chacunda,LC,persian-gulf,0,LC
18124738,Dussumieria elopsoides,LC,persian-gulf,0,LC
46075167,Herklotsichthys lossei,DD,persian-gulf,NA,DD
154774,Nematalosa nasus,LC,persian-gulf,0,LC
46075209,Nematalosa persara,DD,persian-gulf,NA,DD
46075186,Nematalosa resticularia,DD,persian-gulf,NA,DD
155116,Sardinella albella,LC,persian-gulf,0,LC
46075248,Sardinella gibbosa,LC,persian-gulf,0,LC
154989,Sardinella longiceps,LC,persian-gulf,0,LC
46075339,Sardinella sindensis,LC,persian-gulf,0,LC
46093157,Cynoglossus arel,LC,persian-gulf,0,LC
46093168,Cynoglossus kopsii,DD,persian-gulf,NA,DD
166913,Cynoglossus puncticeps,DD,persian-gulf,NA,DD
155052,Dactyloptena gilberti,LC,persian-gulf,0,LC
50903234,Dactyloptena orientalis,LC,persian-gulf,0,LC
193731,Cyclichthys orbicularis,LC,persian-gulf,0,LC
46081746,Drepane longimana,LC,persian-gulf,0,LC
46081803,Drepane punctata,LC,persian-gulf,0,LC
190393,Echeneis naucrates,LC,persian-gulf,0,LC
54007371,Ephippus orbis,LC,persian-gulf,0,LC
190152,Platax orbicularis,LC,persian-gulf,0,LC
54007396,Platax teira,LC,persian-gulf,0,LC
132814,Cephalopholis rogaa,LC,persian-gulf,0,LC
132787,Epinephelus leucogrammicus,DD,persian-gulf,NA,DD
132759,Cephalopholis hemistiktos,NT,persian-gulf,0.2,NT
132774,Epinephelus areolatus,NT,persian-gulf,0.2,NT
132826,Epinephelus bleekeri,NT,persian-gulf,0.2,NT
132751,Epinephelus coeruleopunctatus,LC,persian-gulf,0,LC
44674,Epinephelus coioides,VU,persian-gulf,0.4,VU
132824,Mycteroperca epistictus,DD,persian-gulf,NA,DD
132735,Epinephelus latifasciatus,LC,persian-gulf,0,LC
132753,Epinephelus polylepis,NT,persian-gulf,0.2,NT
132772,Hyporthodus octofasciatus,DD,persian-gulf,NA,DD
46074651,Cypselurus oligolepis,LC,persian-gulf,0,LC
13487811,Parexocoetus mento,LC,persian-gulf,0,LC
16781113,Fistularia petimba,LC,persian-gulf,0,LC
166897,Gerres filamentosus,LC,persian-gulf,0,LC
46081926,Gerres longirostris,LC,persian-gulf,0,LC
166919,Gerres oyena,LC,persian-gulf,0,LC
50902961,Pentaprion longimanus,LC,persian-gulf,0,LC
46082238,Acentrogobius dayi,DD,persian-gulf,NA,DD
46082241,Amblyeleotris diagonalis,LC,persian-gulf,0,LC
46082420,Amblyeleotris downingi,LC,persian-gulf,0,LC
193201,Amblyeleotris periophthalma,LC,persian-gulf,0,LC
193224,Amblyeleotris steinitzi,LC,persian-gulf,0,LC
155124,Amblyeleotris triguttata,LC,persian-gulf,0,LC
46082431,Amblygobius albimaculatus,LC,persian-gulf,0,LC
193161,Amblygobius nocturnus,LC,persian-gulf,0,LC
193191,Asterropteryx semipunctata,LC,persian-gulf,0,LC
47685177,Aulopareia unicolor,DD,persian-gulf,NA,DD
172443,Bathygobius fuscus,LC,persian-gulf,0,LC
193220,Bathygobius meggitti,LC,persian-gulf,0,LC
19513675,Boleophthalmus dussumieri,LC,persian-gulf,0,LC
154959,Bryaninops amplus,DD,persian-gulf,NA,DD
46082602,Callogobius bifasciatus,LC,persian-gulf,0,LC
193253,Callogobius plumatus,LC,persian-gulf,0,LC
46083195,Coryogalops adamsoni,LC,persian-gulf,0,LC
46083503,Coryogalops anomolus,LC,persian-gulf,0,LC
46084220,Coryogalops tessellatus,LC,persian-gulf,0,LC
46084287,Cryptocentroides arabicus,LC,persian-gulf,0,LC
46084392,Cryptocentrus lutheri,LC,persian-gulf,0,LC
193030,Eviota guttata,LC,persian-gulf,0,LC
46084426,Eviota pardalota,LC,persian-gulf,0,LC
193042,Eviota sebreei,LC,persian-gulf,0,LC
16011,Favonigobius melanobranchus,LC,persian-gulf,0,LC
193218,Fusigobius inframaculatus,LC,persian-gulf,0,LC
193048,Gnatholepis anjerensis,LC,persian-gulf,0,LC
47407703,Gnatholepis caudimaculata,LC,persian-gulf,0,LC
193106,Gobiodon citrinus,EN,persian-gulf,0.6,EN
46084436,Gobiodon reticulatus,VU,persian-gulf,0.4,VU
46084449,Gobiopsis canalis,LC,persian-gulf,0,LC
193007,Istigobius decoratus,LC,persian-gulf,0,LC
193213,Istigobius ornatus,LC,persian-gulf,0,LC
46084720,Myersina filifer,LC,persian-gulf,0,LC
47686971,Parachaeturichthys polynema,LC,persian-gulf,0,LC
196349,Periophthalmus kalolo,LC,persian-gulf,0,LC
19513716,Periophthalmus waltoni,LC,persian-gulf,0,LC
193097,Priolepis cincta,LC,persian-gulf,0,LC
46084808,Priolepis randalli,LC,persian-gulf,0,LC
46084981,Scartelaos tenuis,LC,persian-gulf,0,LC
46085242,Tomiyamichthys latruncularius,LC,persian-gulf,0,LC
46085669,Trimma winterbottomi,LC,persian-gulf,0,LC
166935,Trypauchen vagina,LC,persian-gulf,0,LC
46085734,Valenciennea persica,LC,persian-gulf,0,LC
192991,Valenciennea sexguttata,LC,persian-gulf,0,LC
47687060,Vanderhorstia mertensi,LC,persian-gulf,0,LC
46085747,Yongeichthys criniger,LC,persian-gulf,0,LC
46097723,Sorsogona melanoptera,LC,persian-gulf,0,LC
46085892,Diagramma pictum,NT,persian-gulf,0.2,NT
49677217,Plectorhinchus gaterinus,LC,persian-gulf,0,LC
46086124,Plectorhinchus pictus,NT,persian-gulf,0.2,NT
194435,Plectorhinchus sordidus,LC,persian-gulf,0,LC
172404,Pomadasys argenteus,LC,persian-gulf,0,LC
194438,Pomadasys kaakan,LC,persian-gulf,0,LC
155330,Pomadasys maculatus,LC,persian-gulf,0,LC
18161519,Pomadasys stridens,LC,persian-gulf,0,LC
54007348,Hemiramphus marginatus,LC,persian-gulf,0,LC
166900,Hyporhamphus limbatus,LC,persian-gulf,0,LC
46074827,Hyporhamphus sindensis,LC,persian-gulf,0,LC
46074973,Hyporhamphus unicuspis,DD,persian-gulf,NA,DD
46075046,Rhynchorhamphus georgii,LC,persian-gulf,0,LC
170338,Istiophorus platypterus,LC,persian-gulf,0,LC
46086162,Kyphosus cinerascens,DD,persian-gulf,NA,DD
198561,Kyphosus sectatrix,DD,persian-gulf,NA,DD
46086190,Kyphosus vaigiensis,DD,persian-gulf,NA,DD
187618,Cheilinus lunulatus,LC,persian-gulf,0,LC
190715,Chlorurus sordidus,VU,persian-gulf,0.4,VU
187747,Choerodon robustus,LC,persian-gulf,0,LC
187790,Halichoeres leptotaenia,LC,persian-gulf,0,LC
187382,Halichoeres marginatus,VU,persian-gulf,0.4,VU
187600,Halichoeres nigrescens,LC,persian-gulf,0,LC
187465,Halichoeres stigmaticus,LC,persian-gulf,0,LC
187727,Iniistius bimaculatus,LC,persian-gulf,0,LC
187396,Labroides dimidiatus,LC,persian-gulf,0,LC
187797,Leptojulis cyanopleura,LC,persian-gulf,0,LC
187393,Paracheilinus mccoskeri,LC,persian-gulf,0,LC
187684,Pteragogus flagellifer,LC,persian-gulf,0,LC
190759,Scarus ferrugineus,VU,persian-gulf,0.4,VU
190714,Scarus fuscopurpureus,DD,persian-gulf,NA,DD
190705,Scarus ghobban,EN,persian-gulf,0.6,EN
190765,Scarus persicus,VU,persian-gulf,0.4,VU
190736,Scarus psittacus,DD,persian-gulf,NA,DD
187563,Stethojulis interrupta,LC,persian-gulf,0,LC
187390,Suezichthys caudavittatus,LC,persian-gulf,0,LC
187381,Thalassoma lunare,LC,persian-gulf,0,LC
46086218,Lactarius lactarius,DD,persian-gulf,NA,DD
199622,Aurigequula fasciata,DD,persian-gulf,NA,DD
196417,Leiognathus equulus,DD,persian-gulf,NA,DD
50902984,Equulites oblongus,DD,persian-gulf,NA,DD
50903006,Nuchequula gerreoides,DD,persian-gulf,NA,DD
50903077,Photopectoralis bindus,DD,persian-gulf,NA,DD
166941,Deveximentum insidiator,DD,persian-gulf,NA,DD
16719904,Lethrinus borbonicus,LC,persian-gulf,0,LC
16720036,Lethrinus lentjan,LC,persian-gulf,0,LC
16720083,Lethrinus microdon,LC,persian-gulf,0,LC
198670,Lobotes surinamensis,DD,persian-gulf,NA,DD
61250,Lutjanus argentimaculatus,LC,persian-gulf,0,LC
194407,Lutjanus ehrenbergii,LC,persian-gulf,0,LC
194370,Lutjanus fulviflamma,LC,persian-gulf,0,LC
47406916,Lutjanus indicus,LC,persian-gulf,0,LC
172495,Lutjanus johnii,LC,persian-gulf,0,LC
194335,Lutjanus lutjanus,LC,persian-gulf,0,LC
194346,Lutjanus malabaricus,NT,persian-gulf,0.2,NT
194359,Lutjanus quinquelineatus,LC,persian-gulf,0,LC
194403,Pinjalo pinjalo,LC,persian-gulf,0,LC
166868,Megalops cyprinoides,DD,persian-gulf,NA,DD
46086355,Gunnellichthys viridescens,LC,persian-gulf,0,LC
16404943,Aluterus monoceros,LC,persian-gulf,0,LC
46102818,Paramonacanthus oblongus,LC,persian-gulf,0,LC
18257687,Stephanolepis diaspros,LC,persian-gulf,0,LC
166925,Monodactylus argenteus,DD,persian-gulf,NA,DD
197050,Planiliza subviridis,LC,persian-gulf,0,LC
197042,Planiliza carinata,DD,persian-gulf,NA,DD
197045,Planiliza klunzingeri,VU,persian-gulf,0.4,VU
186086,Crenimugil seheli,LC,persian-gulf,0,LC
135567,Mugil cephalus,DD,persian-gulf,NA,DD
50903119,Mulloidichthys flavolineatus,DD,persian-gulf,NA,DD
46086532,Parupeneus heptacanthus,LC,persian-gulf,0,LC
46086601,Parupeneus macronemus,DD,persian-gulf,NA,DD
46086626,Parupeneus margaritatus,LC,persian-gulf,0,LC
46086669,Upeneus doriae,LC,persian-gulf,0,LC
50903138,Upeneus sulphureus,LC,persian-gulf,0,LC
46086703,Upeneus sundaicus,DD,persian-gulf,NA,DD
50903183,Upeneus vittatus,DD,persian-gulf,NA,DD
199344,Muraenesox cinereus,DD,persian-gulf,NA,DD
195737,Gymnothorax herrei,DD,persian-gulf,NA,DD
46086877,Nemipterus bipunctatus,LC,persian-gulf,0,LC
46086928,Nemipterus japonicus,LC,persian-gulf,0,LC
46087000,Nemipterus peronii,LC,persian-gulf,0,LC
46087031,Nemipterus randalli,LC,persian-gulf,0,LC
46087040,Parascolopsis aspinosa,LC,persian-gulf,0,LC
46087121,Scolopsis bimaculata,LC,persian-gulf,0,LC
46087155,Scolopsis ghanam,LC,persian-gulf,0,LC
46087177,Scolopsis taeniata,LC,persian-gulf,0,LC
199254,Brachysomophis cirrocheilos,DD,persian-gulf,NA,DD
199204,Muraenichthys schultzei,DD,persian-gulf,NA,DD
46076701,Brotula multibarbata,LC,persian-gulf,0,LC
46076716,Neobythites steatiticus,LC,persian-gulf,0,LC
46087474,Opistognathus muscatensis,DD,persian-gulf,NA,DD
46087494,Opistognathus nigromarginatus,LC,persian-gulf,0,LC
193777,Ostracion cubicum,LC,persian-gulf,0,LC
193627,Ostracion cyanurum,LC,persian-gulf,0,LC
154933,Tetrosomus gibbosus,LC,persian-gulf,0,LC
46094228,Pseudorhombus arsius,LC,persian-gulf,0,LC
46094533,Pseudorhombus elevatus,LC,persian-gulf,0,LC
46093186,Pseudorhombus javanicus,LC,persian-gulf,0,LC
46094548,Pseudorhombus malayanus,LC,persian-gulf,0,LC
16476,Pegasus volitans,LC,persian-gulf,0,LC
46087534,Histiopterus typus,DD,persian-gulf,NA,DD
46087537,Parapercis alboguttata,LC,persian-gulf,0,LC
46087584,Parapercis robinsoni,LC,persian-gulf,0,LC
46097197,Grammoplites suppositus,LC,persian-gulf,0,LC
46097614,Kumococius rodericensis,LC,persian-gulf,0,LC
155105,Platycephalus indicus,LC,persian-gulf,0,LC
46097663,Rogadius pristiger,LC,persian-gulf,0,LC
46097728,Sorsogona nigripinna,DD,persian-gulf,NA,DD
50903247,Sorsogona prionota,LC,persian-gulf,0,LC
46097741,Sorsogona tuberculata,LC,persian-gulf,0,LC
46097767,Thysanophrys celebica,LC,persian-gulf,0,LC
166964,Plotosus lineatus,LC,persian-gulf,0,LC
46087646,Eleutheronema tetradactylum,EN,persian-gulf,0.6,EN
165833,Pomacanthus maculosus,LC,persian-gulf,0,LC
188609,Abudefduf vaigiensis,VU,persian-gulf,0.4,VU
188338,Amphiprion clarkii,EN,persian-gulf,0.6,EN
188438,Chromis flavaxilla,VU,persian-gulf,0.4,VU
188444,Chromis xanthopterygia,EN,persian-gulf,0.6,EN
188339,Dascyllus trimaculatus,VU,persian-gulf,0.4,VU
188459,Neopomacentrus cyanomos,VU,persian-gulf,0.4,VU
188525,Neopomacentrus sindensis,LC,persian-gulf,0,LC
188328,Pomacentrus leptus,EN,persian-gulf,0.6,EN
188380,Pomacentrus trichrourus,EN,persian-gulf,0.6,EN
188629,Pristotis obtusirostris,LC,persian-gulf,0,LC
46087863,Priacanthus hamrur,LC,persian-gulf,0,LC
46087917,Priacanthus tayenus,LC,persian-gulf,0,LC
166996,Psettodes erumei,DD,persian-gulf,NA,DD
56852265,Ilisha megaloptera,DD,persian-gulf,NA,DD
56852190,Ilisha melastoma,LC,persian-gulf,0,LC
46087926,Pseudochromis aldabraensis,LC,persian-gulf,0,LC
46088026,Pseudochromis linda,LC,persian-gulf,0,LC
46088074,Pseudochromis nigrovittatus,LC,persian-gulf,0,LC
46088136,Pseudochromis persicus,LC,persian-gulf,0,LC
46086366,Ptereleotris arabica,LC,persian-gulf,0,LC
46086416,Ptereleotris microlepis,LC,persian-gulf,0,LC
190190,Rachycentron canadum,LC,persian-gulf,0,LC
155268,Scatophagus argus,LC,persian-gulf,0,LC
172498,Johnius belangerii,LC,persian-gulf,0,LC
49177767,Johnius borneensis,LC,persian-gulf,0,LC
49178121,Johnius carutta,DD,persian-gulf,NA,DD
49187711,Otolithes ruber,VU,persian-gulf,0.4,VU
49188506,Pennahia anea,LC,persian-gulf,0,LC
49188717,Protonibea diacanthus,LC,persian-gulf,0,LC
170344,Auxis thazard,LC,persian-gulf,0,LC
170336,Euthynnus affinis,LC,persian-gulf,0,LC
170328,Rastrelliger kanagurta,LC,persian-gulf,0,LC
170316,Scomberomorus commerson,VU,persian-gulf,0.4,VU
170311,Scomberomorus guttatus,LC,persian-gulf,0,LC
170351,Thunnus tonggol,LC,persian-gulf,0,LC
190475,Pterois miles,LC,persian-gulf,0,LC
50903260,Pterois russelii,LC,persian-gulf,0,LC
46098411,Scorpaenopsis barbata,LC,persian-gulf,0,LC
46098924,Scorpaenopsis oxycephala,LC,persian-gulf,0,LC
46099940,Scorpaenopsis venosa,DD,persian-gulf,NA,DD
46088184,Pseudanthias townsendi,LC,persian-gulf,0,LC
46088346,Siganus canaliculatus,LC,persian-gulf,0,LC
46088399,Siganus javus,DD,persian-gulf,NA,DD
18178550,Siganus luridus,DD,persian-gulf,NA,DD
155025,Siganus rivulatus,DD,persian-gulf,NA,DD
203423,Sillago sihama,LC,persian-gulf,0,LC
56852510,Aesopia cornuta,DD,persian-gulf,NA,DD
172419,Brachirus orientalis,LC,persian-gulf,0,LC
46095532,Pardachirus marmoratus,LC,persian-gulf,0,LC
46096138,Solea elongata,LC,persian-gulf,0,LC
46096692,Zebrias synapturoides,DD,persian-gulf,NA,DD
190399,Sphyraena barracuda,LC,persian-gulf,0,LC
18178598,Sphyraena flavicauda,LC,persian-gulf,0,LC
46088493,Sphyraena forsteri,LC,persian-gulf,0,LC
46088509,Sphyraena jello,LC,persian-gulf,0,LC
18178601,Sphyraena obtusata,LC,persian-gulf,0,LC
46088524,Sphyraena putnamae,LC,persian-gulf,0,LC
46088557,Sphyraena qenie,LC,persian-gulf,0,LC
166855,Pampus argenteus,VU,persian-gulf,0.4,VU
46100481,Choridactylus multibarbus,LC,persian-gulf,0,LC
155000,Minous dempsterae,LC,persian-gulf,0,LC
46101009,Minous inermis,DD,persian-gulf,NA,DD
46101835,Minous monodactylus,LC,persian-gulf,0,LC
46102071,Pseudosynanceia melanostigma,DD,persian-gulf,NA,DD
46102308,Synanceia nana,LC,persian-gulf,0,LC
46102569,Acentronura tentaculata,DD,persian-gulf,NA,DD
46102582,Bryx analicarens,DD,persian-gulf,NA,DD
56852595,Choeroichthys brachysoma,DD,persian-gulf,NA,DD
46102674,Cosmocampus investigatoris,LC,persian-gulf,0,LC
183214,Doryrhamphus excisus,DD,persian-gulf,NA,DD
172469,Hippichthys penicillus,DD,persian-gulf,NA,DD
10075,Hippocampus kuda,DD,persian-gulf,NA,DD
46102735,Trachyrhamphus bicoarctatus,DD,persian-gulf,NA,DD
46074027,Saurida tumbil,LC,persian-gulf,0,LC
18123647,Saurida undosquamis,DD,persian-gulf,NA,DD
180694,Pelates quadrilineatus,LC,persian-gulf,0,LC
166892,Terapon jarbua,LC,persian-gulf,0,LC
54007477,Terapon puta,LC,persian-gulf,0,LC
187935,Terapon theraps,LC,persian-gulf,0,LC
193712,Arothron stellatus,LC,persian-gulf,0,LC
172416,Chelonodontops patoca,LC,persian-gulf,0,LC
193718,Lagocephalus guentheri,DD,persian-gulf,NA,DD
193664,Lagocephalus lunaris,LC,persian-gulf,0,LC
166947,Lagocephalus sceleratus,LC,persian-gulf,0,LC
193622,Lagocephalus spadiceus,LC,persian-gulf,0,LC
193703,Torquigener flavimaculosus,LC,persian-gulf,0,LC
193729,Pseudotriacanthus strigilifer,LC,persian-gulf,0,LC
193795,Triacanthus biaculeatus,LC,persian-gulf,0,LC
46088584,Eupleurogrammus glossodon,LC,persian-gulf,0,LC
46088618,Eupleurogrammus muticus,DD,persian-gulf,NA,DD
190090,Trichiurus lepturus,LC,persian-gulf,0,LC
46088797,Trichonotus arabicus,LC,persian-gulf,0,LC
46102491,Lepidotrigla bispinosa,LC,persian-gulf,0,LC
46102475,Lepidotrigla faurei,LC,persian-gulf,0,LC
179045,Enneapterygius pusillus,LC,persian-gulf,0,LC
178958,Enneapterygius ventermaculus,LC,persian-gulf,0,LC
179020,Helcogramma steinitzi,LC,persian-gulf,0,LC
46088800,Uranoscopus dollfusi,LC,persian-gulf,0,LC
57274554,Brachypterois serrulifer,DD,persian-gulf,NA,DD
188487,Pomacentrus aquilus,EN,persian-gulf,0.6,EN
18158219,Alepes djedaba,LC,persian-gulf,0,LC
20256067,Alepes kleinii,LC,persian-gulf,0,LC
20256270,Alepes melanoptera,LC,persian-gulf,0,LC
155134,Alepes vari,LC,persian-gulf,0,LC
20256645,Atropus atropos,LC,persian-gulf,0,LC
20256729,Atule mate,LC,persian-gulf,0,LC
46080857,Carangoides bajad,LC,persian-gulf,0,LC
20257324,Carangoides chrysophrys,LC,persian-gulf,0,LC
20429419,Carangoides coeruleopinnatus,DD,persian-gulf,NA,DD
